zip code,date,Cumulative Positive Curve,Cumulative Recovery Curve,Cumulative Death Curve
79902,1/31/21,2390,2280,104
79902,2/1/21,2401,2291,104
79902,2/2/21,2408,2297,105
79902,2/3/21,2420,2309,105
79902,2/4/21,2427,2316,105
79902,2/5/21,2437,2326,105
79902,2/6/21,2446,2335,105
79902,2/7/21,2452,2341,105
79902,2/8/21,2457,2346,105
79902,2/9/21,2463,2352,105
79902,2/10/21,2472,2360,106
79902,2/11/21,2476,2364,106
79902,2/12/21,2483,2371,106
79902,2/14/21,2486,2374,106
79902,2/15/21,2491,2379,106
79902,2/16/21,2502,2389,107
79902,2/17/21,2507,2394,107
79902,2/18/21,2510,2397,107
79902,2/19/21,2524,2411,107
79902,2/20/21,2528,2415,107
79902,2/21/21,2534,2420,108
79902,2/22/21,2537,2422,109
79902,2/23/21,2546,2431,109
79902,2/24/21,2547,2432,109
79902,2/25/21,2557,2442,109
79902,2/26/21,2563,2448,109
79902,2/27/21,2565,2450,109
79902,2/28/21,2568,2453,109
79902,3/1/21,2571,2456,109
79902,3/2/21,2577,2462,109
79902,3/3/21,2580,2465,109
79902,3/4/21,2581,2466,109
79902,3/5/21,2583,2468,109
79902,3/6/21,2585,2470,109
79902,3/7/21,2589,2474,109
79902,3/8/21,2594,2479,109
79902,3/9/21,2601,2486,109
79902,3/10/21,2606,2491,109
79902,3/11/21,2613,2498,109
79902,3/12/21,2615,2500,109
79902,3/13/21,2619,2504,109
79902,3/14/21,2620,2505,109
79902,3/15/21,2622,2507,109
79902,3/16/21,2625,2510,109
79902,3/17/21,2627,2512,109
79902,3/18/21,2629,2514,109
79902,3/19/21,2635,2520,109
79902,3/20/21,2639,2524,109
79902,3/22/21,2642,2527,109
79902,3/23/21,2645,2530,109
79902,3/24/21,2647,2532,109
79902,3/25/21,2650,2535,109
79902,3/26/21,2653,2538,109
79902,3/27/21,2654,2539,109
79902,3/30/21,2657,2542,109
79902,3/31/21,2660,2545,109
79902,4/1/21,2661,2546,109
79902,4/2/21,2663,2548,109
79902,4/3/21,2664,2549,109
79902,4/4/21,2665,2550,109
79902,4/6/21,2671,2556,109
79902,4/7/21,2674,2559,109
79902,4/8/21,2675,2560,109
79902,4/9/21,2679,2564,109
79902,4/10/21,2682,2567,109
79902,4/11/21,2683,2568,109
79902,4/12/21,2686,2571,109
79902,4/13/21,2688,2573,109
79902,4/14/21,2695,2580,109
79902,4/15/21,2702,2587,109
79902,4/16/21,2706,2591,109
79902,4/17/21,2710,2595,109
79902,4/18/21,2712,2597,109
79902,4/19/21,2714,2599,109
79902,4/21/21,2715,2600,109
79902,4/22/21,2717,2602,109
79902,4/24/21,2719,2604,109
79902,4/25/21,2723,2608,109
79902,4/26/21,2726,2611,109
79902,4/27/21,2729,2614,109
79902,4/29/21,2732,2617,109
79902,4/30/21,2734,2619,109
79902,5/5/21,2735,2620,109
79902,5/7/21,2736,2621,109
79902,5/11/21,2737,2622,109
79902,5/13/21,2738,2623,109
79902,5/15/21,2739,2624,109
79902,5/17/21,2740,2625,109
79902,5/22/21,2741,2626,109
79902,6/7/21,2742,2627,109
79902,6/8/21,2743,2628,109
79902,6/20/21,2744,2629,109
79902,6/22/21,2745,2630,109
79902,6/24/21,2746,2631,109
79902,6/27/21,2748,2633,109
79902,6/28/21,2751,2636,109
79902,6/29/21,2752,2637,109
79902,6/30/21,2753,2638,109
79902,7/1/21,2754,2639,109
79902,7/2/21,2755,2640,109
79902,7/3/21,2756,2641,109
79902,7/4/21,2758,2643,109
79902,7/6/21,2759,2644,109
79902,7/13/21,2760,2645,109
79902,7/15/21,2761,2646,109
79902,7/16/21,2762,2647,109
79902,7/18/21,2766,2651,109
79902,7/19/21,2767,2652,109
79902,7/20/21,2769,2654,109
79902,7/21/21,2771,2656,109
79902,7/22/21,2773,2658,109
79902,7/25/21,2775,2660,109
79902,7/26/21,2781,2665,110
79902,7/27/21,2785,2669,110
79902,7/28/21,2786,2670,110
79902,7/30/21,2787,2671,110
79902,7/31/21,2790,2674,110
79902,8/1/21,2798,2682,110
79902,8/2/21,2799,2683,110
79902,8/3/21,2802,2686,110
79902,8/4/21,2804,2688,110
79902,8/5/21,2805,2689,110
79902,8/9/21,2806,2690,110
79902,8/10/21,2807,2691,110
79902,8/11/21,2809,2693,110
79902,8/14/21,2810,2694,110
79902,8/15/21,2812,2696,110
79902,8/16/21,2813,2697,110
79902,8/18/21,2817,2701,110
79902,8/19/21,2818,2702,110
79902,8/20/21,2819,2703,110
79902,8/21/21,2820,2704,110
79902,8/22/21,2821,2705,110
79902,8/23/21,2825,2709,110
79902,8/24/21,2827,2711,110
79902,8/25/21,2829,2713,110
79902,8/26/21,2831,2715,110
79902,8/28/21,2833,2717,110
79902,8/29/21,2834,2718,110
79902,8/30/21,2837,2721,110
79902,8/31/21,2839,2723,110
79902,9/1/21,2841,2725,110
79902,9/2/21,2842,2726,110
79902,9/4/21,2846,2730,110
79902,9/5/21,2848,2731,111
79902,9/6/21,2849,2732,111
79902,9/7/21,2853,2735,112
79902,9/8/21,2856,2738,112
79902,9/9/21,2858,2740,112
79902,9/10/21,2859,2741,112
79902,9/12/21,2861,2743,112
79902,9/13/21,2867,2749,112
79902,9/14/21,2869,2751,112
79902,9/15/21,2872,2754,112
79902,9/16/21,2873,2755,112
79902,9/17/21,2875,2757,112
79902,9/18/21,2877,2759,112
79902,9/19/21,2879,2761,112
79902,9/20/21,2882,2764,112
79902,9/21/21,2885,2767,112
79902,9/22/21,2889,2770,113
79902,9/23/21,2890,2770,113
79902,9/25/21,2891,2771,113
79902,9/26/21,2892,2772,113
79902,9/27/21,2893,2772,113
79902,9/28/21,2896,2775,113
79902,9/29/21,2897,2775,113
79902,9/30/21,2899,2777,113
79902,10/1/21,2902,2780,113
79902,10/2/21,2904,2781,117
79902,10/3/21,2905,2782,117
79902,10/4/21,2906,2783,117
79902,10/5/21,2911,2788,117
79902,10/7/21,2912,2789,117
79902,10/8/21,2917,2794,117
79902,10/9/21,2920,2797,117
79902,10/11/21,2925,2802,117
79902,10/13/21,2927,2804,117
79902,10/14/21,2931,2808,117
79902,10/15/21,2932,2809,117
79902,10/16/21,2934,2811,117
79902,10/17/21,2936,2813,117
79902,10/18/21,2938,2815,117
79902,10/19/21,2941,2818,117
79902,10/20/21,2942,2819,117
79902,10/21/21,2943,2820,117
79902,10/22/21,2946,2823,117
79902,10/23/21,2947,2824,117
79902,10/24/21,2952,2829,117
79902,10/25/21,2961,2838,117
79902,10/26/21,2979,2856,117
79902,10/27/21,2986,2863,117
79902,10/28/21,2990,2867,117
79902,10/29/21,2993,2870,117
79902,10/30/21,2995,2872,117
79902,10/31/21,2999,2876,117
79902,11/1/21,3000,2877,117
79902,11/2/21,3006,2883,117
79902,11/3/21,3011,2888,117
79902,11/4/21,3015,2892,117
79902,11/5/21,3018,2895,117
79902,11/6/21,3021,2898,117
79902,11/8/21,3023,2900,117
79902,11/9/21,3033,2910,117
79902,11/10/21,3035,2912,117
79902,11/11/21,3037,2914,117
79902,11/12/21,3045,2922,117
79902,11/13/21,3053,2930,117
79902,11/14/21,3058,2935,117
79902,11/15/21,3075,2951,118
79902,11/16/21,3108,2984,118
79902,11/17/21,3129,3004,119
79902,11/18/21,3141,3016,119
79902,11/19/21,3143,3018,119
79902,11/20/21,3166,3041,119
79902,11/21/21,3181,3056,119
79902,11/22/21,3199,3074,119
79902,11/23/21,3227,3101,120
79902,11/24/21,3233,3107,120
79902,11/25/21,3256,3130,120
79902,11/26/21,3273,3147,120
79902,11/27/21,3282,3156,120
79902,11/28/21,3299,3173,120
79902,11/29/21,3327,3200,121
79902,11/30/21,3355,3228,121
79902,12/1/21,3373,3246,121
79902,12/2/21,3391,3264,121
79902,12/3/21,3402,3275,121
79902,12/4/21,3415,3288,121
79902,12/5/21,3427,3299,122
79902,12/6/21,3453,3325,122
79902,12/7/21,3466,3338,122
79902,12/8/21,3482,3354,122
79902,12/9/21,3506,3378,122
79902,12/10/21,3519,3391,122
79902,12/11/21,3530,3402,122
79902,12/12/21,3557,3428,123
79902,12/13/21,3568,3439,123
79902,12/14/21,3576,3447,123
79902,12/15/21,3583,3454,123
79902,12/16/21,3590,3461,123
79902,12/17/21,3600,3471,123
79902,12/18/21,3602,3473,123
79902,12/19/21,3607,3478,123
79902,12/20/21,3612,3483,123
79902,12/21/21,3619,3490,123
79902,12/22/21,3623,3494,123
79902,12/23/21,3639,3510,123
79902,12/24/21,3641,3512,123
79902,12/25/21,3649,3520,123
79902,12/26/21,3657,3528,123
79902,12/27/21,3665,3536,123
79902,12/28/21,3673,3543,124
79902,12/29/21,3691,3561,124
79902,12/30/21,3699,3569,124
79902,12/31/21,3702,3572,124
79902,1/1/22,3707,3577,124
79902,1/2/22,3719,3589,124
79902,1/3/22,3736,3605,124
79902,1/4/22,3747,3616,124
79902,1/5/22,3767,3636,124
79902,1/6/22,3776,3645,124
79902,1/7/22,3804,3673,124
79902,1/8/22,3821,3690,124
79902,1/9/22,3844,3713,124
79902,1/10/22,3862,3731,124
79902,1/11/22,3876,3745,124
79902,1/12/22,3920,3789,124
79902,1/13/22,3946,3815,124
79902,1/14/22,4006,3875,124
79902,1/15/22,4033,3902,124
79902,1/16/22,4080,3949,124
79902,1/17/22,4123,3992,124
79902,1/18/22,4179,4046,126
79902,1/19/22,4239,4106,126
79902,1/20/22,4277,4144,126
79902,1/21/22,4297,4164,126
79902,1/22/22,4333,4200,126
79902,1/23/22,4385,4251,127
79902,1/24/22,4436,4302,127
79902,1/25/22,4479,4344,128
79902,1/26/22,4525,4389,129
79902,1/27/22,4562,4426,129
79902,1/28/22,4593,4457,129
79902,1/29/22,4614,4477,130
79902,1/30/22,4637,4500,130
79902,1/31/22,4665,4528,130
79902,2/1/22,4681,4544,130
79902,2/2/22,4711,4574,130
79902,2/3/22,4728,4591,130
79902,2/4/22,4735,4598,130
79902,2/5/22,4750,4613,130
79902,2/6/22,4761,4624,130
79902,2/7/22,4769,4631,130
79902,2/8/22,4775,4637,130
79902,2/9/22,4780,4642,130
79902,2/10/22,4791,4653,130
79902,2/11/22,4800,4662,130
79902,2/12/22,4805,4667,130
79902,2/13/22,4806,4668,130
79902,2/14/22,4811,4673,130
79902,2/15/22,4818,4680,130
79902,2/16/22,4826,4688,130
79902,2/17/22,4829,4691,130
79902,2/18/22,4839,4701,130
79902,2/19/22,4841,4703,130
79902,2/20/22,4844,4706,130
79902,2/21/22,4847,4709,130
79902,2/22/22,4850,4712,130
79902,2/23/22,4854,4716,130
79902,2/24/22,4855,4717,130
79902,2/25/22,4856,4718,130
79902,2/27/22,4858,4720,130
79902,2/28/22,4859,4721,130
79902,3/1/22,4862,4724,130
79902,3/2/22,4866,4728,130
79902,3/3/22,4876,4738,130
79902,3/4/22,4889,4751,130
79902,3/5/22,4891,4753,130
79902,3/6/22,4892,4754,130
79902,3/8/22,4893,4755,130
79902,3/9/22,4897,4759,130
79902,3/10/22,4903,4765,130
79902,3/11/22,4905,4767,130
79902,3/13/22,4907,4769,130
79902,3/15/22,4910,4772,130
79902,3/16/22,4917,4779,130
79902,3/17/22,4924,4786,130
79902,3/18/22,4928,4790,130
79902,3/19/22,4931,4793,130
79902,3/20/22,4936,4798,130
79902,3/21/22,4940,4802,130
79902,3/22/22,4950,4811,130
79902,3/23/22,4955,4815,130
79902,3/24/22,4958,4818,130
79902,3/25/22,4967,4827,130
79902,3/26/22,4973,4830,130
79902,3/27/22,4974,4831,130
79902,3/28/22,4976,4832,130
79902,3/30/22,4977,4833,130
79902,3/31/22,4981,4834,130
79902,4/1/22,4982,4835,130
79902,4/3/22,4984,4836,130
79902,4/4/22,4988,4838,130
79902,4/5/22,4991,4841,130
79902,4/6/22,4993,4843,130
79902,4/7/22,4997,4847,130
79902,4/8/22,4999,4848,130
79902,4/9/22,5000,4849,130
79902,4/12/22,5005,4853,130
79902,4/15/22,5007,4854,130
79902,4/17/22,5010,4855,130
79903,4/3/20,1,1,0
79903,4/6/20,2,1,0
79903,4/8/20,4,3,0
79903,4/9/20,5,4,0
79903,4/13/20,8,7,0
79903,4/14/20,10,9,0
79903,4/16/20,11,10,0
79903,4/17/20,12,11,0
79903,4/18/20,14,12,2
79903,4/19/20,15,13,2
79903,4/20/20,20,18,2
79903,4/21/20,24,22,2
79903,4/22/20,26,24,2
79903,4/23/20,29,27,2
79903,4/24/20,30,28,2
79903,4/25/20,32,30,2
79903,4/26/20,33,31,2
79903,4/27/20,36,34,2
79903,4/29/20,39,36,3
79903,4/30/20,40,37,3
79903,5/4/20,43,38,5
79903,5/6/20,44,39,5
79903,5/8/20,45,40,5
79903,5/11/20,46,41,5
79903,5/12/20,54,48,6
79903,5/17/20,55,49,6
79903,5/18/20,57,50,7
79903,5/19/20,63,56,7
79903,5/20/20,67,60,7
79903,5/21/20,69,62,7
79903,5/22/20,70,63,7
79903,5/24/20,72,65,7
79903,5/25/20,76,69,7
79903,5/26/20,77,70,7
79903,5/28/20,78,71,7
79903,5/30/20,79,72,7
79903,6/2/20,80,73,7
79903,6/3/20,81,74,7
79903,6/4/20,86,79,7
79903,6/5/20,98,91,7
79903,6/6/20,99,92,7
79903,6/7/20,100,93,7
79903,6/8/20,103,96,7
79903,6/9/20,107,100,7
79903,6/11/20,111,104,7
79903,6/13/20,112,105,7
79903,6/16/20,113,106,7
79903,6/17/20,114,107,7
79903,6/18/20,120,113,7
79903,6/19/20,122,115,7
79903,6/21/20,124,117,7
79903,6/22/20,131,124,7
79903,6/23/20,146,139,7
79903,6/24/20,149,141,8
79903,6/25/20,150,142,8
79903,6/26/20,159,151,8
79903,6/27/20,164,156,8
79903,6/28/20,166,158,8
79903,6/29/20,169,161,8
79903,6/30/20,170,162,8
79903,7/1/20,176,168,8
79903,7/3/20,180,172,8
79903,7/4/20,183,175,8
79903,7/5/20,186,178,8
79903,7/6/20,194,186,8
79903,7/7/20,206,197,8
79903,7/8/20,214,205,8
79903,7/9/20,219,210,8
79903,7/10/20,224,215,8
79903,7/12/20,230,221,8
79903,7/13/20,233,224,8
79903,7/14/20,241,232,8
79903,7/15/20,245,236,8
79903,7/16/20,249,240,8
79903,7/17/20,259,250,8
79903,7/18/20,265,256,8
79903,7/19/20,271,262,8
79903,7/20/20,280,271,8
79903,7/21/20,285,276,8
79903,7/22/20,286,277,8
79903,7/23/20,287,278,8
79903,7/24/20,292,283,8
79903,7/25/20,293,284,8
79903,7/26/20,294,285,8
79903,7/27/20,295,286,8
79903,7/28/20,299,290,8
79903,7/29/20,307,298,8
79903,7/30/20,309,300,8
79903,7/31/20,317,308,8
79903,8/1/20,318,309,8
79903,8/2/20,321,312,8
79903,8/3/20,324,315,8
79903,8/4/20,325,316,8
79903,8/5/20,329,320,8
79903,8/6/20,335,326,8
79903,8/7/20,344,335,8
79903,8/8/20,345,336,8
79903,8/9/20,348,339,8
79903,8/10/20,352,343,8
79903,8/12/20,356,347,8
79903,8/13/20,366,357,8
79903,8/14/20,367,358,8
79903,8/16/20,369,360,8
79903,8/17/20,374,365,8
79903,8/18/20,376,367,8
79903,8/19/20,378,369,8
79903,8/20/20,379,370,8
79903,8/21/20,382,373,8
79903,8/23/20,383,374,8
79903,8/24/20,385,376,8
79903,8/25/20,388,379,8
79903,8/26/20,390,380,9
79903,8/27/20,391,381,9
79903,8/28/20,393,383,9
79903,8/29/20,396,386,9
79903,8/31/20,397,387,9
79903,9/2/20,400,389,9
79903,9/3/20,401,390,9
79903,9/4/20,403,392,9
79903,9/5/20,404,393,9
79903,9/7/20,405,393,9
79903,9/9/20,406,394,9
79903,9/11/20,407,395,9
79903,9/12/20,411,399,9
79903,9/13/20,413,401,9
79903,9/14/20,414,402,9
79903,9/15/20,417,405,9
79903,9/16/20,418,406,9
79903,9/17/20,420,408,9
79903,9/18/20,423,411,9
79903,9/19/20,429,417,9
79903,9/20/20,430,418,9
79903,9/21/20,432,420,9
79903,9/22/20,434,422,9
79903,9/23/20,435,423,9
79903,9/25/20,436,424,9
79903,9/26/20,442,430,9
79903,9/27/20,448,436,9
79903,9/28/20,452,440,9
79903,9/29/20,454,442,9
79903,9/30/20,456,444,9
79903,10/1/20,457,445,9
79903,10/2/20,464,452,9
79903,10/3/20,465,453,9
79903,10/4/20,468,456,9
79903,10/5/20,472,460,9
79903,10/6/20,477,465,9
79903,10/7/20,482,469,12
79903,10/8/20,497,484,12
79903,10/9/20,510,497,12
79903,10/10/20,520,507,12
79903,10/11/20,524,511,12
79903,10/12/20,528,515,12
79903,10/13/20,545,532,12
79903,10/14/20,579,565,13
79903,10/15/20,588,574,13
79903,10/16/20,600,586,13
79903,10/17/20,620,606,13
79903,10/18/20,637,622,14
79903,10/19/20,663,645,17
79903,10/20/20,694,676,17
79903,10/21/20,711,693,17
79903,10/22/20,736,715,20
79903,10/23/20,756,735,20
79903,10/24/20,794,772,21
79903,10/25/20,827,802,24
79903,10/26/20,859,831,27
79903,10/27/20,905,874,30
79903,10/28/20,938,906,31
79903,10/29/20,971,938,32
79903,10/30/20,1014,981,32
79903,10/31/20,1039,1006,32
79903,11/1/20,1085,1052,32
79903,11/2/20,1150,1115,34
79903,11/3/20,1203,1168,34
79903,11/4/20,1222,1186,35
79903,11/5/20,1244,1208,35
79903,11/6/20,1277,1240,36
79903,11/7/20,1300,1263,36
79903,11/8/20,1332,1294,37
79903,11/9/20,1373,1334,38
79903,11/10/20,1391,1352,38
79903,11/11/20,1428,1389,38
79903,11/12/20,1465,1424,40
79903,11/13/20,1484,1442,41
79903,11/14/20,1514,1472,41
79903,11/15/20,1546,1504,41
79903,11/16/20,1573,1527,45
79903,11/17/20,1592,1546,45
79903,11/18/20,1612,1563,48
79903,11/19/20,1650,1600,49
79903,11/20/20,1669,1617,51
79903,11/21/20,1677,1625,51
79903,11/22/20,1705,1652,52
79903,11/23/20,1730,1672,57
79903,11/24/20,1738,1679,58
79903,11/25/20,1760,1701,58
79903,11/26/20,1771,1712,58
79903,11/27/20,1778,1719,58
79903,11/28/20,1787,1728,58
79903,11/29/20,1806,1747,58
79903,11/30/20,1813,1754,58
79903,12/1/20,1828,1769,58
79903,12/2/20,1831,1772,58
79903,12/3/20,1836,1777,58
79903,12/4/20,1844,1785,58
79903,12/5/20,1859,1800,58
79903,12/6/20,1867,1808,58
79903,12/7/20,1876,1817,58
79903,12/8/20,1885,1826,58
79903,12/9/20,1895,1836,58
79903,12/10/20,1910,1851,58
79903,12/11/20,1920,1861,58
79903,12/12/20,1928,1869,58
79903,12/13/20,1932,1872,59
79903,12/14/20,1944,1884,59
79903,12/15/20,1959,1898,60
79903,12/16/20,1963,1901,61
79903,12/17/20,1968,1906,61
79903,12/18/20,1973,1911,61
79903,12/19/20,1990,1927,62
79903,12/20/20,1991,1928,62
79903,12/21/20,2002,1939,62
79903,12/22/20,2007,1944,62
79903,12/23/20,2017,1954,62
79903,12/24/20,2026,1963,62
79903,12/25/20,2028,1964,63
79903,12/26/20,2032,1968,63
79903,12/27/20,2042,1978,63
79903,12/28/20,2048,1984,63
79903,12/29/20,2055,1990,64
79903,12/30/20,2059,1994,64
79903,12/31/20,2062,1996,65
79903,1/1/21,2067,2001,65
79903,1/2/21,2070,2004,65
79903,1/3/21,2078,2011,66
79903,1/4/21,2089,2022,66
79903,1/5/21,2104,2037,66
79903,1/6/21,2120,2053,66
79903,1/7/21,2140,2073,66
79903,1/8/21,2151,2083,67
79903,1/9/21,2157,2089,67
79903,1/10/21,2162,2094,67
79903,1/11/21,2176,2106,68
79903,1/12/21,2191,2120,69
79903,1/13/21,2201,2129,70
79903,1/14/21,2215,2143,70
79903,1/15/21,2225,2153,70
79903,1/16/21,2235,2162,71
79903,1/17/21,2241,2168,71
79903,1/18/21,2251,2178,71
79903,1/19/21,2257,2184,71
79903,1/20/21,2262,2189,71
79903,1/21/21,2277,2203,72
79903,1/22/21,2281,2207,72
79903,1/23/21,2289,2215,72
79903,1/24/21,2299,2225,72
79903,1/25/21,2316,2242,72
79903,1/26/21,2328,2254,72
79903,1/27/21,2331,2257,72
79903,1/28/21,2338,2263,73
79903,1/29/21,2346,2270,74
79903,1/30/21,2354,2277,75
79903,1/31/21,2358,2280,76
79903,2/1/21,2368,2289,77
79903,2/2/21,2378,2299,77
79903,2/3/21,2384,2304,78
79903,2/4/21,2391,2311,78
79903,2/5/21,2398,2318,78
79903,2/6/21,2404,2324,78
79903,2/7/21,2414,2334,78
79903,2/8/21,2422,2342,78
79903,2/9/21,2431,2351,78
79903,2/10/21,2438,2358,78
79903,2/11/21,2449,2369,78
79903,2/12/21,2454,2373,79
79903,2/13/21,2455,2374,79
79903,2/14/21,2457,2376,79
79903,2/15/21,2458,2377,79
79903,2/16/21,2461,2380,79
79903,2/17/21,2464,2383,79
79903,2/18/21,2466,2385,79
79903,2/19/21,2475,2393,80
79903,2/20/21,2479,2396,81
79903,2/21/21,2485,2402,81
79903,2/22/21,2493,2410,81
79903,2/23/21,2496,2412,82
79903,2/24/21,2497,2413,82
79903,2/25/21,2509,2424,83
79903,2/26/21,2511,2426,83
79903,2/27/21,2516,2431,83
79903,2/28/21,2523,2438,83
79903,3/1/21,2526,2440,84
79903,3/2/21,2531,2445,84
79903,3/3/21,2535,2449,84
79903,3/4/21,2538,2452,84
79903,3/5/21,2542,2456,84
79903,3/6/21,2546,2460,84
79903,3/7/21,2551,2465,84
79903,3/8/21,2555,2469,84
79903,3/9/21,2558,2472,84
79903,3/10/21,2563,2477,84
79903,3/12/21,2564,2478,84
79903,3/14/21,2565,2479,84
79903,3/15/21,2571,2485,84
79903,3/16/21,2572,2486,84
79903,3/17/21,2577,2491,84
79903,3/18/21,2578,2492,84
79903,3/19/21,2580,2494,84
79903,3/20/21,2582,2495,85
79903,3/21/21,2587,2500,85
79903,3/22/21,2590,2503,85
79903,3/23/21,2593,2506,85
79903,3/25/21,2595,2508,85
79903,3/26/21,2596,2509,85
79903,3/27/21,2598,2511,85
79903,3/28/21,2602,2514,85
79903,3/29/21,2609,2521,85
79903,3/30/21,2617,2529,85
79903,3/31/21,2618,2530,85
79903,4/1/21,2620,2532,85
79903,4/2/21,2622,2534,85
79903,4/3/21,2624,2536,85
79903,4/5/21,2628,2540,85
79903,4/6/21,2631,2543,85
79903,4/7/21,2634,2546,85
79903,4/8/21,2636,2548,85
79903,4/9/21,2637,2549,85
79903,4/10/21,2639,2551,85
79903,4/11/21,2642,2554,85
79903,4/12/21,2652,2564,85
79903,4/13/21,2716,2628,85
79903,4/14/21,2719,2631,85
79903,4/15/21,2722,2634,85
79903,4/17/21,2725,2637,85
79903,4/18/21,2779,2691,85
79903,4/19/21,2808,2720,85
79903,4/20/21,2811,2723,85
79903,4/21/21,2814,2726,85
79903,4/22/21,2816,2728,85
79903,4/23/21,2821,2733,85
79903,4/24/21,2823,2735,85
79903,4/25/21,2829,2741,85
79903,4/26/21,2913,2825,85
79903,4/27/21,2916,2828,85
79903,4/28/21,2920,2832,85
79903,4/29/21,2921,2833,85
79903,4/30/21,2922,2834,85
79903,5/1/21,2927,2839,85
79903,5/2/21,2929,2841,85
79903,5/3/21,2931,2843,85
79903,5/4/21,2932,2844,85
79903,5/6/21,2936,2848,85
79903,5/7/21,2938,2850,85
79903,5/9/21,2943,2855,85
79903,5/10/21,3126,3038,85
79903,5/11/21,3128,3040,85
79903,5/12/21,3132,3044,85
79903,5/13/21,3135,3047,85
79903,5/16/21,3216,3128,85
79903,5/17/21,3287,3199,85
79903,5/18/21,3292,3204,85
79903,5/19/21,3294,3206,85
79903,5/20/21,3297,3209,85
79903,5/21/21,3298,3210,85
79903,5/22/21,3299,3211,85
79903,5/23/21,3300,3212,85
79903,5/24/21,3301,3213,85
79903,5/25/21,3302,3214,85
79903,5/26/21,3334,3246,85
79903,5/27/21,3352,3264,85
79903,5/28/21,3355,3267,85
79903,5/29/21,3357,3269,85
79903,5/31/21,3358,3270,85
79903,6/8/21,3359,3271,85
79903,6/27/21,3362,3273,86
79903,7/1/21,3364,3275,86
79903,7/5/21,3365,3276,86
79903,7/7/21,3367,3278,86
79903,7/8/21,3368,3279,86
79903,7/11/21,3370,3281,86
79903,7/12/21,3371,3282,86
79903,7/13/21,3374,3285,86
79903,7/16/21,3376,3287,86
79903,7/17/21,3378,3289,86
79903,7/18/21,3380,3291,86
79903,7/20/21,3381,3292,86
79903,7/21/21,3382,3293,86
79903,7/23/21,3383,3294,86
79903,7/25/21,3385,3296,86
79903,7/26/21,3387,3298,86
79903,7/28/21,3389,3300,86
79903,7/29/21,3392,3303,86
79903,7/30/21,3393,3304,86
79903,8/1/21,3399,3310,86
79903,8/2/21,3400,3311,86
79903,8/3/21,3403,3314,86
79903,8/4/21,3405,3316,86
79903,8/5/21,3407,3318,86
79903,8/7/21,3410,3321,86
79903,8/8/21,3413,3324,86
79903,8/9/21,3414,3325,86
79903,8/10/21,3421,3332,86
79903,8/11/21,3425,3336,86
79903,8/12/21,3429,3340,86
79903,8/13/21,3432,3342,87
79903,8/14/21,3435,3345,87
79903,8/16/21,3440,3350,87
79903,8/17/21,3441,3351,87
79903,8/18/21,3446,3356,87
79903,8/19/21,3451,3361,87
79903,8/20/21,3453,3363,87
79903,8/21/21,3455,3365,87
79903,8/22/21,3457,3367,87
79903,8/23/21,3465,3375,87
79903,8/24/21,3466,3376,87
79903,8/25/21,3469,3379,87
79903,8/26/21,3470,3380,87
79903,8/27/21,3474,3383,88
79903,8/28/21,3476,3385,88
79903,8/29/21,3481,3389,89
79903,8/30/21,3486,3394,89
79903,8/31/21,3487,3395,89
79903,9/1/21,3489,3397,89
79903,9/2/21,3490,3398,89
79903,9/3/21,3495,3403,89
79903,9/4/21,3496,3404,89
79903,9/5/21,3497,3405,89
79903,9/6/21,3498,3406,89
79903,9/7/21,3500,3408,89
79903,9/8/21,3503,3411,89
79903,9/9/21,3506,3414,89
79903,9/10/21,3507,3415,89
79903,9/11/21,3508,3416,89
79903,9/13/21,3512,3420,89
79903,9/14/21,3516,3424,89
79903,9/17/21,3517,3425,89
79903,9/18/21,3519,3427,89
79903,9/19/21,3521,3429,89
79903,9/21/21,3522,3430,89
79903,9/23/21,3523,3431,89
79903,9/24/21,3524,3432,89
79903,9/25/21,3525,3433,89
79903,9/26/21,3528,3436,89
79903,9/27/21,3529,3437,89
79903,9/28/21,3532,3440,89
79903,9/29/21,3533,3441,89
79903,9/30/21,3535,3442,89
79903,10/1/21,3538,3445,89
79903,10/2/21,3542,3449,89
79903,10/3/21,3543,3450,89
79903,10/4/21,3545,3452,89
79903,10/5/21,3547,3454,89
79903,10/6/21,3550,3457,89
79903,10/7/21,3551,3458,89
79903,10/8/21,3554,3460,91
79903,10/9/21,3556,3462,91
79903,10/10/21,3559,3465,91
79903,10/11/21,3562,3467,92
79903,10/12/21,3564,3469,92
79903,10/13/21,3568,3473,92
79903,10/14/21,3570,3474,93
79903,10/15/21,3572,3476,93
79903,10/16/21,3576,3480,93
79903,10/17/21,3579,3483,93
79903,10/19/21,3580,3484,93
79903,10/20/21,3581,3485,93
79903,10/21/21,3584,3488,93
79903,10/22/21,3585,3489,93
79903,10/24/21,3586,3490,93
79903,10/25/21,3589,3493,93
79903,10/26/21,3597,3501,93
79903,10/27/21,3599,3503,93
79903,10/28/21,3604,3508,93
79903,10/29/21,3608,3512,93
79903,10/30/21,3611,3515,93
79903,10/31/21,3614,3517,94
79903,11/2/21,3619,3522,94
79903,11/3/21,3622,3525,94
79903,11/4/21,3624,3527,94
79903,11/5/21,3628,3531,94
79903,11/6/21,3631,3534,94
79903,11/7/21,3632,3535,94
79903,11/8/21,3638,3541,94
79903,11/9/21,3650,3553,94
79903,11/10/21,3655,3558,94
79903,11/11/21,3659,3561,95
79903,11/12/21,3662,3564,95
79903,11/13/21,3666,3568,95
